date,station_id,station_name,inverter_id,inverter_sn,inverter_model,inverter_rated_kw,daily_production_kwh,full_hour,money,raw_energy_value,raw_energy_unit,raw_energy_scale
2026-01-06,1298491919450222507,Kasdorf NE28 Site 2 3831,1308675217949302124,1811410247250006,1141,25.0,14.2,0.57,4.26,14.2,kWh,1
2026-01-07,1298491919450222507,Kasdorf NE28 Site 2 3831,1308675217949302124,1811410247250006,1141,25.0,61.1,2.44,18.33,61.1,kWh,1
2026-01-08,1298491919450222507,Kasdorf NE28 Site 2 3831,1308675217949302124,1811410247250006,1141,25.0,106.5,4.26,31.95,106.5,kWh,1
2026-01-09,1298491919450222507,Kasdorf NE28 Site 2 3831,1308675217949302124,1811410247250006,1141,25.0,79.2,3.17,23.76,79.2,kWh,1
2026-01-10,1298491919450222507,Kasdorf NE28 Site 2 3831,1308675217949302124,1811410247250006,1141,25.0,39.0,1.56,11.7,39.0,kWh,1
2026-01-11,1298491919450222507,Kasdorf NE28 Site 2 3831,1308675217949302124,1811410247250006,1141,25.0,49.6,1.98,14.88,49.6,kWh,1
2026-01-12,1298491919450222507,Kasdorf NE28 Site 2 3831,1308675217949302124,1811410247250006,1141,25.0,50.7,2.03,15.21,50.7,kWh,1
2026-01-13,1298491919450222507,Kasdorf NE28 Site 2 3831,1308675217949302124,1811410247250006,1141,25.0,76.5,3.06,22.95,76.5,kWh,1
2026-01-14,1298491919450222507,Kasdorf NE28 Site 2 3831,1308675217949302124,1811410247250006,1141,25.0,109.4,4.38,32.82,109.4,kWh,1
2026-01-15,1298491919450222507,Kasdorf NE28 Site 2 3831,1308675217949302124,1811410247250006,1141,25.0,99.6,3.98,29.88,99.6,kWh,1
2026-01-16,1298491919450222507,Kasdorf NE28 Site 2 3831,1308675217949302124,1811410247250006,1141,25.0,112.3,4.49,33.69,112.3,kWh,1
2026-01-17,1298491919450222507,Kasdorf NE28 Site 2 3831,1308675217949302124,1811410247250006,1141,25.0,92.5,3.7,27.75,92.5,kWh,1
2026-01-18,1298491919450222507,Kasdorf NE28 Site 2 3831,1308675217949302124,1811410247250006,1141,25.0,63.4,2.54,19.02,63.4,kWh,1
2026-01-19,1298491919450222507,Kasdorf NE28 Site 2 3831,1308675217949302124,1811410247250006,1141,25.0,56.0,2.24,16.8,56.0,kWh,1
2026-01-20,1298491919450222507,Kasdorf NE28 Site 2 3831,1308675217949302124,1811410247250006,1141,25.0,43.6,1.74,13.08,43.6,kWh,1
2026-01-21,1298491919450222507,Kasdorf NE28 Site 2 3831,1308675217949302124,1811410247250006,1141,25.0,113.7,4.55,34.11,113.7,kWh,1
2026-01-22,1298491919450222507,Kasdorf NE28 Site 2 3831,1308675217949302124,1811410247250006,1141,25.0,30.4,1.22,9.12,30.4,kWh,1
2026-01-23,1298491919450222507,Kasdorf NE28 Site 2 3831,1308675217949302124,1811410247250006,1141,25.0,110.7,4.43,33.21,110.7,kWh,1
2026-01-24,1298491919450222507,Kasdorf NE28 Site 2 3831,1308675217949302124,1811410247250006,1141,25.0,30.9,1.24,9.27,30.9,kWh,1
2026-01-25,1298491919450222507,Kasdorf NE28 Site 2 3831,1308675217949302124,1811410247250006,1141,25.0,63.2,2.53,18.96,63.2,kWh,1
2026-01-26,1298491919450222507,Kasdorf NE28 Site 2 3831,1308675217949302124,1811410247250006,1141,25.0,102.8,4.11,30.84,102.8,kWh,1
2026-01-27,1298491919450222507,Kasdorf NE28 Site 2 3831,1308675217949302124,1811410247250006,1141,25.0,112.3,4.49,33.69,112.3,kWh,1
2026-01-28,1298491919450222507,Kasdorf NE28 Site 2 3831,1308675217949302124,1811410247250006,1141,25.0,19.1,0.76,5.73,19.1,kWh,1
2026-01-29,1298491919450222507,Kasdorf NE28 Site 2 3831,1308675217949302124,1811410247250006,1141,25.0,56.5,2.26,16.95,56.5,kWh,1
2026-01-30,1298491919450222507,Kasdorf NE28 Site 2 3831,1308675217949302124,1811410247250006,1141,25.0,45.4,1.82,13.62,45.4,kWh,1
2026-01-31,1298491919450222507,Kasdorf NE28 Site 2 3831,1308675217949302124,1811410247250006,1141,25.0,115.5,4.62,34.65,115.5,kWh,1
2026-02-01,1298491919450222507,Kasdorf NE28 Site 2 3831,1308675217949302124,1811410247250006,1141,25.0,51.4,2.06,15.42,51.4,kWh,1
2026-02-02,1298491919450222507,Kasdorf NE28 Site 2 3831,1308675217949302124,1811410247250006,1141,25.0,116.0,4.64,34.8,116.0,kWh,1
2026-02-03,1298491919450222507,Kasdorf NE28 Site 2 3831,1308675217949302124,1811410247250006,1141,25.0,87.8,3.51,26.34,87.8,kWh,1
2026-02-04,1298491919450222507,Kasdorf NE28 Site 2 3831,1308675217949302124,1811410247250006,1141,25.0,38.2,1.53,11.46,38.2,kWh,1
2026-02-05,1298491919450222507,Kasdorf NE28 Site 2 3831,1308675217949302124,1811410247250006,1141,25.0,131.0,5.24,39.3,131.0,kWh,1
